type_id,kind_id,id,name,search_word,carbohydrate_per_100g,carbohydrate_per_weight,weight,weight_hint,calory,protein,fat,sodium,deleted_flg
1,1,39,玄米粉,,80.7,12.1,15,,59,1.1,0.4,0,FALSE
1,1,40,米粉,,80.7,12.1,15,,56,0.9,0.1,0,FALSE
1,1,41,米粉パン,,50.4,27.7,55,,140,1.9,1.7,0.5,FALSE
1,1,42,米粉めん,,57.6,40.3,70,,186,2.5,0.5,0.1,FALSE
1,1,43,ビーフン,,79.1,59.3,75,,283,5.3,1.2,0,FALSE
1,1,44,もち,,50.3,30.2,60,,140,2.4,0.4,0,FALSE
1,1,45,そば粉（全層粉）,,65.3,9.8,15,,54,1.8,0.5,0,FALSE
1,1,46,そば（ゆで）,,24,58.8,245,,323,11.8,2.5,0,FALSE
1,1,47,干しそば（ゆで）,,20.6,53.6,260,,296,12.5,1.8,0.3,FALSE
1,1,48,コーンフレーク,,81,8.1,10,,38,0.8,0.2,0.2,FALSE
1,1,49,ライ麦（全粒粉）,,57.3,8.6,15,,50,1.9,0.4,0,FALSE
1,1,50,雑穀（五穀）,,65,19.5,30,,107,3.8,0.8,0,FALSE
1,2,51,あずき（ゆで）,,12.5,2.5,20,,29,1.8,0.2,0,FALSE
1,2,52,こしあん,,20.5,4.1,20,,31,2,0.1,0,FALSE
1,2,53,つぶしあん,,48.5,9.7,20,,49,1.1,0.1,0,FALSE
1,2,54,いんげんまめ（ゆで）,,11.5,2.3,20,,29,1.7,0.2,0,FALSE
1,2,55,えんどう（ゆで）,,17.3,2.6,15,,22,1.4,0.2,0,FALSE
1,2,56,グリンピース（揚げ豆）,,40,2,5,,21,1,0.6,0,FALSE
1,2,57,そらまめ（フライビーンズ）,,31.3,4.7,15,,71,3.7,3.1,0.3,FALSE
1,2,58,だいず（ゆで）,,1.8,0.7,40,,70,5.9,3.9,0,FALSE
1,2,59,だいず（水煮缶詰）,,1,0.2,20,,28,2.6,1.3,0.1,FALSE
1,2,60,きな粉（全粒大豆）,,10,1,10,,45,3.7,2.6,0,FALSE
1,2,61,ダイズラボ大豆粉,,18.3,18.3,100,,457,36.9,21.7,0,FALSE
1,2,62,木綿豆腐,,1.2,4.8,400,,288,26.4,16.8,0.4,FALSE
1,2,63,絹ごし豆腐,,1.7,6.8,400,,224,19.6,12,0,FALSE
1,2,64,焼き豆腐,,0.5,1,200,,176,15.6,11.4,0,FALSE
1,2,65,生揚げ（厚揚げ）,,0.2,0.1,60,,90,6.4,6.8,0,FALSE
1,2,66,油揚げ,,0,0,45,,185,10.5,15.5,0,FALSE
1,2,67,がんもどき,,0.2,0.1,60,,137,9.2,10.7,0.3,FALSE
1,2,68,糸引き納豆,,5.4,2.7,50,,100,8.3,5,0,FALSE
1,2,69,ひきわり納豆,,4.6,2.3,50,,97,8.3,5,0,FALSE
1,2,70,おから（生）,,2.4,0.6,25,,28,1.5,0.9,0,FALSE
1,2,71,おから（乾）,,9,0.9,10,,42,2.3,1.4,0,FALSE
1,2,72,豆乳,,2.9,4.4,150,,69,5.4,3,0,FALSE
1,2,73,調整豆乳,,4.5,6.8,150,,96,4.8,5.4,0.2,FALSE
1,2,74,湯葉（生）,,3.3,2,60,,139,13.1,8.2,0,FALSE
1,2,75,テンペ,,5.3,4.2,80,,162,12.6,7.2,0,FALSE
1,2,76,ひよこ豆（ゆで）,,16,1.6,10,,17,1,0.3,0,FALSE
1,2,77,アーモンド（乾）,,11,1.1,10,,59,2,5.2,0,FALSE
1,2,78,アーモンド（フライ味付け）,,10,1,10,,61,1.9,5.4,0,FALSE
1,2,79,カシューナッツ（フライ味付け）,,20,2,10,,58,2,4.8,0.1,FALSE
1,2,80,かぼちゃの種（いり味付け）,,5,0.5,10,,57,2.7,5.2,0,FALSE
1,2,81,ぎんなん,,25,2.5,10,,13,0.4,0.1,0,FALSE
1,2,82,栗,,22.7,3.4,15,,17,0.3,0.1,0,FALSE
1,2,83,くるみ（いり）,,4,0.4,10,,67,1.5,6.9,0,FALSE
1,2,84,ごま（いり）,,6,0.6,10,,60,2,5.4,0,FALSE
1,2,85,ヘーゼルナッツ（フライ味付け）,,6,0.3,5,,34,0.7,3.5,0,FALSE
1,2,86,マカダミアナッツ（いり味付け）,,6,1.2,20,,144,1.7,15.3,0.1,FALSE
1,2,87,松の実,,7,0.7,10,,67,1.6,6.8,0,FALSE
1,2,88,落花生（乾）,,8,2.8,35,,138,6.2,11.6,0,FALSE
1,2,89,バターピーナッツ,,11,1.1,10,,59,2.6,5.1,0,FALSE
1,2,90,あおさ,,15,0.3,2,,3,0.4,0,0.2,FALSE
1,2,91,あおのり（素干し）,,0,0,0.5,,1,0.1,0,0,FALSE
1,2,92,焼きのり,,6.7,0.2,3,,6,1.2,0.1,0,FALSE
1,2,93,味付けのり,,25,0.1,0.4,,1,0.2,0,0,FALSE
1,2,94,昆布（素干し）,,34,3.4,10,,15,0.8,0.1,0.7,FALSE
1,2,95,削り昆布,,22,2.2,10,,12,0.7,0.1,0.5,FALSE
1,2,96,塩昆布,,24,1.2,5,,6,0.8,0,0.9,FALSE
1,2,97,ところてん,,0,0,170,,3,0.3,0,0,FALSE
1,2,98,干しひじき（乾）,,6,0.3,5,,7,0.5,0.2,0.2,FALSE
1,2,99,のりのつくだ煮,,17,1.7,10,,15,1.4,0.1,0.6,FALSE
1,2,100,もずく（塩蔵塩抜き）,,0,0,50,,2,0.1,0.1,0.1,FALSE
1,2,101,わかめ,,1.4,0.7,50,,5,0.6,0.1,0.5,FALSE
1,2,102,乾燥わかめ,,8,0.4,5,,6,0.7,0.1,0.8,FALSE
1,2,103,カットわかめ,,6,0.3,5,,7,0.9,0.2,1.2,FALSE
1,2,104,茎わかめ,,0,0,10,,2,0.1,0,0.8,FALSE
1,2,105,めかぶわかめ,,0,0,50,,6,0.5,0.3,0.2,FALSE
1,3,106,きくいも,,10,1,10,,3,0.2,0,0,FALSE
1,3,107,板こんにゃく,,0.2,0.1,50,,3,0.1,0,0,FALSE
1,3,108,しらたき,,0,0,45,,3,0.1,0,0,FALSE
1,3,109,さつまいも,,27,18.9,70,,85,0.8,0.1,0,FALSE
1,3,110,さといも,,9.2,6.9,75,,37,1,0.1,0,FALSE
1,3,111,じゃがいも,,14.6,16.1,110,,75,1.6,0.1,0,FALSE
1,3,112,ながいも,,11.6,20.9,180,,105,3.6,0.5,0,FALSE
1,3,113,くずきり（乾）,,86.7,26,30,,107,0.1,0.1,0,FALSE
1,3,114,タピオカ（ゆで）,,15,3,20,,12,0,0,0,FALSE
1,3,115,はるさめ（乾）,,85.3,25.6,30,,105,0,0.1,0,FALSE
1,3,116,アーティチョーク,,0.6,1.7,265,,32,1.5,0.1,0,FALSE
1,3,117,あさつき,,2.3,0.7,30,,10,1.3,0.1,0,FALSE
1,3,118,あしたば,,1,0.4,40,,13,1.3,0,0,FALSE
1,3,119,グリーンアスパラガス,,2,0.3,15,,3,0.3,0,0,FALSE
1,3,120,ホワイトアスパラガス（水煮缶詰）,,2.5,0.5,20,,4,0.5,0,0,FALSE
1,3,121,さやいんげん,,2.5,0.5,20,,4,0.3,0,0,FALSE
1,3,122,うど,,1.9,3.6,190,,22,1,0.1,0,FALSE
1,3,123,えだまめ,,2,1,50,,37,3.2,1.7,0,FALSE
1,3,124,豆苗,,1,0.5,50,,12,1.9,0.2,0,FALSE
1,3,125,さやえんどう,,4,0.8,20,,7,0.6,0,0,FALSE
1,3,126,スナップえんどう,,7,2.1,30,,12,0.8,0,0,FALSE
1,3,127,グリンピース,,8,0.4,5,,5,0.3,0,0,FALSE
1,3,128,グリンピース（水煮缶詰）,,13,1.3,10,,10,0.4,0,0,FALSE
1,3,129,おかひじき,,0.7,0.1,15,,3,0.2,0,0,FALSE
1,3,130,オクラ,,1.3,0.4,30,,8,0.5,0.1,0,FALSE
1,3,131,かぶ（葉）,,0.7,1,140,,20,2.3,0.1,0,FALSE
1,3,132,かぶ（根）,,2.8,2.4,85,,15,0.5,0.1,0,FALSE
1,3,133,かぼちゃ,,17.2,10.3,60,,55,1.1,0.2,0,FALSE
1,3,134,からしな,,1,0.3,30,,8,1,0,0,FALSE
1,3,135,カリフラワー,,2.3,1.6,70,,19,2.1,0.1,0,FALSE
1,3,136,かんぴょう（乾）,,38,9.5,25,,65,1.6,0.1,0,FALSE
1,3,137,キャベツ,,3.3,1,30,,7,0.4,0.1,0,FALSE
1,3,138,レッドキャベツ,,3.5,9.3,265,,72,4.8,0.2,0,FALSE
1,3,139,きゅうり,,1.8,2.2,120,,16,1.2,0.1,0,FALSE
1,3,140,きゅうりピクルス,,16,0.8,5,,3,0,0,0,FALSE
1,3,141,クレソン,,0,0,5,,1,0.1,0,0,FALSE
1,3,142,くわい,,19.5,3.9,20,,20,1,0,0,FALSE
1,3,143,ケール,,2,0.2,10,,3,0.2,0,0,FALSE
1,3,144,こごみ,,0,0,25,,7,0.8,0.1,0,FALSE
1,3,145,ごぼう,,10,1,10,,7,0.2,0,0,FALSE
1,3,146,こまつな,,0.4,0.4,100,,12,1.3,0.2,0,FALSE
1,3,147,ザーサイ,,0,0,20,,5,0.5,0,0,FALSE
1,3,148,ししとう,,2,0.2,10,,2,0.2,0,0,FALSE
1,3,149,しそ（葉）,,0,0,1,,0,0,0,0,FALSE
1,3,150,しそ（実）,,0,0,2,,1,0.1,0,0,FALSE
1,3,151,春菊,,0.6,0.2,35,,8,0.8,0.1,0,FALSE
1,3,152,じゅんさい（水煮びん詰め）,,0,0,20,,1,0.1,0,0,FALSE
1,3,153,葉しょうが,,3.5,3,85,,6,0.3,0.1,0,FALSE
1,3,154,しょうが,,3.3,0.1,3,,1,0,0,0,FALSE
1,3,155,しょうが酢漬け,,1.3,0.2,15,,3,0,0.1,0.5,FALSE
1,3,156,しょうが甘酢漬け,,10.7,1.6,15,,8,0,0,0.2,FALSE
1,3,157,しろうり,,2.2,1.1,50,,8,0.5,0.1,0,FALSE
1,3,158,干しずいき（乾）,,37.8,15.1,40,,98,2.6,0.2,0,FALSE
1,3,159,ズッキーニ,,1.4,0.5,35,,5,0.5,0,0,FALSE
1,3,160,せり,,0.5,0.2,40,,5,0.6,0,0,FALSE
1,3,161,セロリー,,1.3,1.6,120,,12,0.3,0.1,0,FALSE
1,3,162,干しぜんまい（ゆで）,,1.7,0.5,30,,9,0.5,0,0,FALSE
1,3,163,そらまめ,,12.8,3.2,25,,27,2.7,0.1,0,FALSE
1,3,164,タアサイ,,0.3,0.2,60,,7,0.7,0.1,0,FALSE
1,3,165,かいわれだいこん,,1,0.1,10,,2,0.2,0.1,0,FALSE
1,3,166,だいこん（葉）,,0.3,0.2,80,,18,1.6,0.1,0,FALSE
1,3,167,だいこん（根）,,2.4,2.9,120,,19,0.5,0.1,0,FALSE
1,3,168,切り干しだいこん,,48,4.8,10,,30,1,0.1,0,FALSE
1,3,169,福神漬け,,29,2.9,10,,14,0.3,0,0.5,FALSE
1,3,170,たけのこ,,0.8,2.1,275,,36,5,0.3,0,FALSE
1,3,171,たまねぎ,,6.8,13.5,200,,70,1.9,0.2,0,FALSE
1,3,172,赤たまねぎ,,6.7,12.1,180,,63,1.5,0.2,0,FALSE
1,3,173,たらのめ,,0,0,10,,2,0.3,0,0,FALSE
1,3,174,チコリ,,2.4,3.1,130,,18,1.1,0,0,FALSE
1,3,175,チンゲンサイ,,0.7,1.1,160,,12,0.8,0.1,0,FALSE
1,3,176,つるむらさき,,0.4,0.4,90,,12,0.6,0.2,0,FALSE
1,3,177,とうがらし,,0.5,0.2,40,,6,0.5,0,0,FALSE
1,3,178,とうがらし（乾）,,13.3,0.4,3,,10,0.4,0.4,0,FALSE
1,3,179,とうがん,,2.6,1.8,70,,11,0.4,0.1,0,FALSE
1,3,180,とうもろこし,,6.9,16.6,240,,110,4.3,2,0,FALSE
1,3,181,とうもろこし（クリーム缶詰）,,16.8,4.2,25,,21,0.4,0.1,0,FALSE
1,3,182,とうもろこし（ホール缶詰）,,14.4,3.6,25,,21,0.6,0.1,0,FALSE
1,3,183,トマト,,3.6,7.9,220,,41,1.5,0.2,0,FALSE
1,3,184,ミニトマト,,5.6,1.4,25,,7,0.3,0,0,FALSE
1,3,185,トマト（ホール缶詰）,,3.1,2.8,90,,18,0.8,0.2,0.5,FALSE
1,3,186,トレビス,,1.5,5.3,350,,50,3.1,0.6,0,FALSE
1,3,187,なす,,2.6,3.4,130,,26,1.3,0.1,0,FALSE
1,3,188,べいなす,,2,6.1,300,,46,2.3,0.2,0,FALSE
1,3,189,なばな,,1.3,0.4,30,,9,1.1,0.1,0,FALSE
1,3,190,にがうり,,1.5,0.3,20,,3,0.2,0,0,FALSE
1,3,191,にら,,1.3,0.4,30,,6,0.5,0.1,0,FALSE
1,3,192,葉にんじん,,1,0.3,30,,5,0.3,0.1,0,FALSE
1,3,193,にんじん,,6.3,1.9,30,,11,0.2,0,0,FALSE
1,3,194,にんにく,,21,2.1,10,,14,0.6,0.1,0,FALSE
1,3,195,茎にんにく,,6.7,3.7,55,,25,1,0.2,0,FALSE
1,3,196,長ねぎ,,5.8,2.3,40,,14,0.6,0,0,FALSE
1,3,197,葉ねぎ,,4,0.2,5,,2,0.1,0,0,FALSE
1,3,198,はくさい,,2,1,50,,7,0.4,0.1,0,FALSE
1,3,199,キムチ,,5,1,20,,9,0.6,0.1,0,FALSE
1,3,200,バジル,,0,0,10,,2,0.2,0,0,FALSE
1,3,201,パセリ,,0,0,2,,1,0.1,0,0,FALSE
1,3,202,はつかだいこん,,1,0.1,10,,1,0.1,0,0,FALSE
1,3,203,ビーツ,,6.7,4,60,,25,1,0.1,0,FALSE
1,3,204,青ピーマン,,2.4,1.1,45,,8,0.3,0.1,0,FALSE
1,3,205,赤ピーマン,,5,7.3,145,,39,1.3,0.3,0,FALSE
1,3,206,黃ピーマン,,4.7,6.4,135,,33,1,0.2,0,FALSE
1,3,207,ふきのとう,,3.5,1.4,40,,17,1,0,0,FALSE
1,3,208,ふだんそう（スイスチャード）,,0,0,10,,2,0.2,0,0,FALSE
1,3,209,ブロッコリー,,0.8,0.4,50,,17,2.2,0.3,0,FALSE
1,3,210,ブロッコリースプラウト,,1,0.1,10,,2,0.2,0.1,0,FALSE
1,3,211,ほうれんそう,,0.2,0.1,50,,9,1,0.2,0,FALSE
1,3,212,ホースラディッシュ,,7.1,15.7,220,,130,5.1,0.5,0,FALSE
1,3,213,みずな,,1.6,0.7,45,,9,0.8,0,0,FALSE
1,3,214,切りみつば,,0,0,1,,0,0,0,0,FALSE
1,3,215,糸みつば,,0,0,1,,0,0,0,0,FALSE
1,3,216,みょうが,,0.5,0.1,20,,2,0.2,0,0,FALSE
1,3,217,めキャベツ,,4.4,2.4,55,,28,3.1,0.1,0,FALSE
1,3,218,だいずもやし,,0,0,50,,18,1.8,0.7,0,FALSE
1,3,219,りょくとうもやし,,1.2,0.6,50,,7,0.8,0,0,FALSE
1,3,220,モロヘイヤ,,0.4,0.1,25,,10,1.2,0.1,0,FALSE
1,3,221,ゆりね,,20.6,28.9,140,,158,4.8,0.1,0,FALSE
1,3,222,らっきょう甘酢漬け,,25.6,6.4,25,,29,0.2,0.1,0.5,FALSE
1,3,223,エシャレット,,3.9,2.9,75,,34,1,0.1,0,FALSE
1,3,224,ルッコラ,,0,0,10,,2,0.2,0,0,FALSE
1,3,225,レタス,,1.7,0.5,30,,4,0.2,0,0,FALSE
1,3,226,サラダな,,1,0.2,20,,3,0.2,0,0,FALSE
1,3,227,リーフレタス,,1.3,3.4,260,,39,1.4,0.2,0,FALSE
1,3,228,サニーレタス,,1.3,0.7,55,,9,0.7,0.1,0,FALSE
1,3,229,サンチュ,,0,0,5,,1,0.1,0,0,FALSE
1,3,230,ロメインレタス,,1.5,0.3,20,,3,0.2,0,0,FALSE
1,3,231,れんこん,,13.6,3.4,25,,17,0.5,0,0,FALSE
1,3,232,わけぎ,,4.3,2.6,60,,17,0.9,0,0,FALSE
1,3,233,わさび,,9.8,7.8,80,,49,3.1,0.1,0.2,FALSE
1,3,234,えのきたけ,,3.1,3.1,100,,19,2.3,0.2,0,FALSE
1,3,235,えのきたけ（味付けびん詰）,,12.8,3.2,25,,21,0.9,0.1,0.9,FALSE
1,3,236,きくらげ（乾）,,14,2.1,15,,25,1.2,0.3,0,FALSE
1,3,237,しいたけ,,1.3,0.2,15,,2,0.4,0,0,FALSE
1,3,238,しいたけ（乾）,,18,0.9,5,,7,0.8,0.1,0,FALSE
1,3,239,ぶなしめじ,,1.5,0.3,20,,4,0.5,0.1,0,FALSE
1,3,240,なめこ,,2,0.4,20,,3,0.3,0,0,FALSE
1,3,241,エリンギ,,2.3,0.7,30,,5,0.8,0.1,0,FALSE
1,3,242,ひらたけ,,3.3,3,90,,17,2.7,0.2,0,FALSE
1,3,243,まいたけ,,0.7,0.1,15,,5,0.8,0.1,0,FALSE
1,3,244,マッシュルーム,,0,0,10,,1,0.3,0,0,FALSE
1,3,245,マッシュルーム（水煮缶詰）,,0,0,20,,3,0.7,0,0,FALSE
1,3,246,まつたけ,,3.5,1.4,40,,9,0.8,0.2,0,FALSE
1,4,247,アボカド,,0.6,1.5,235,,308,4.1,30.8,0,FALSE
1,4,248,あんず（乾）,,60,3,5,,14,0.5,0,0,FALSE
1,4,249,いちご,,7,3.5,50,,17,0.4,0,0,FALSE
1,4,250,いちじく,,10.5,10.5,100,,46,0.5,0.1,0,FALSE
1,4,251,いちじく（乾）,,64.7,19.4,30,,87,0.9,0.3,0,FALSE
1,4,252,梅干し（塩漬け）,,5.3,0.8,15,,4,0.1,0,3.3,FALSE
1,4,253,グリーンオリーブ（塩漬け）,,0.7,0.1,15,,16,0.1,1.7,0.2,FALSE
1,4,254,かき,,13,33.8,260,,142,0.9,0.5,0,FALSE
1,4,255,干しがき,,52.7,15.8,30,,76,0.4,0.5,0,FALSE
1,4,256,いよかん,,6.4,14.8,230,,63,1.2,0.1,0,FALSE
1,4,257,うんしゅうみかん,,8.8,8.8,100,,37,0.6,0.1,0,FALSE
1,4,258,うんしゅうみかん（缶詰）,,14.8,9.6,65,,42,0.3,0.1,0,FALSE
1,4,259,ネーブルオレンジ,,7,19.7,280,,84,1.6,0.2,0,FALSE
1,4,260,バレンシアオレンジ,,5.4,16.2,300,,70,1.8,0.2,0,FALSE
1,4,261,きんかん,,12,2.4,20,,13,0.1,0.1,0,FALSE
1,4,262,グレープフルーツ,,6.3,12.9,205,,55,1.3,0.1,0,FALSE
1,4,263,すだち（果汁）,,6,0.3,5,,1,0,0,0,FALSE
1,4,264,はっさく,,6.5,21.5,330,,97,1.7,0.2,0,FALSE
1,4,265,ゆず（果汁）,,6,0.3,5,,1,0,0,0,FALSE
1,4,266,レモン,,7.4,4.8,65,,34,0.6,0.4,0,FALSE
1,4,267,レモン（果汁）,,8,0.4,5,,1,0,0,0,FALSE
1,4,268,キウイフルーツ（緑肉種）,,9.3,4.2,45,,20,0.4,0,0,FALSE
1,4,269,キウイフルーツ（黄肉種）,,10.9,4.9,45,,21,0.4,0.1,0,FALSE
1,4,270,ナタデココ,,19.7,5.9,30,,22,0,0,0,FALSE
1,4,271,さくらんぼ,,12.8,3.2,25,,14,0.2,0,0,FALSE
1,4,272,ダークチェリー,,14.2,7.1,50,,30,0.5,0,0,FALSE
1,4,273,さくらんぼ（缶詰）,,14.3,1,7,,4,0,0,0,FALSE
1,4,274,すいか,,5.5,8.3,150,,33,0.5,0.1,0,FALSE
1,4,275,プルーン（乾）,,55.3,22.1,40,,94,1,0.1,0,FALSE
1,4,276,なし,,10.5,4.2,40,,17,0.1,0,0,FALSE
1,4,277,洋なし,,10.6,26.6,250,,115,0.6,0.2,0,FALSE
1,4,278,パインアップル,,12,3.6,30,,15,0.2,0,0,FALSE
1,4,279,パインアップル（缶詰）,,19.8,15.8,80,,67,0.3,0.1,0,FALSE
1,4,280,バナナ,,12.8,28.2,220,,114,1.5,0.3,0,FALSE
1,4,281,バナナ（乾）,,71.3,10.7,15,,45,0.6,0.1,0,FALSE
1,4,282,パパイア,,4.7,13,275,,68,0.9,0.4,0,FALSE
1,4,283,びわ,,6.3,2.5,40,,11,0.1,0,0,FALSE
1,4,284,ぶどう,,12.9,18.1,140,,70,0.5,0.1,0,FALSE
1,4,285,干しぶどう,,77,7.7,10,,30,0.3,0,0,FALSE
1,4,286,ブルーベリー,,9.6,4.3,45,,22,0.2,0,0,FALSE
1,4,287,マンゴー,,10.2,10.7,105,,44,0.4,0.1,0,FALSE
1,4,288,メロン,,4.9,7.4,150,,32,0.8,0.1,0,FALSE
1,4,289,もも,,7.6,21.2,280,,95,1.4,0.2,0,FALSE
1,4,290,もも（缶詰）,,19.2,26.9,140,,119,0.7,0.1,0,FALSE
1,4,291,ライチー,,11,2.2,20,,9,0.1,0,0,FALSE
1,4,292,りんご,,14,4.2,30,,17,0,0.1,0,FALSE
1,5,293,あじ（まあじ）,,0,0,90,,51,8,1.8,0.1,FALSE
1,5,294,あじ（まあじ開き干し）,,0.1,0.1,90,,98,11.8,5.1,1,FALSE
1,5,295,あゆ,,0.3,0.3,90,,68,8,3.6,0,FALSE
1,5,296,あんこう きも,,2,0.2,10,,45,1,4.2,0,FALSE
1,5,297,いわし（まいわし）,,0.1,0.1,150,,101,11.5,5.5,0.1,FALSE
1,5,298,めざし,,0.3,0.1,30,,66,4.6,4.8,0.7,FALSE
1,5,299,しらす干し,,0.7,0.1,15,,31,6.1,0.5,1,FALSE
1,5,300,アンチョビ,,0.2,0.1,50,,79,12.1,3.4,6.6,FALSE
1,5,301,うなぎ きも,,4,0.4,10,,12,1.3,0.5,0,FALSE
1,5,302,うなぎ 白焼き,,0.1,0.2,160,,530,33.1,41.3,0.5,FALSE
1,5,303,うなぎ かば焼き,,3.1,3.1,100,,293,23,21,1.3,FALSE
1,5,304,かつお,,0.2,0.7,360,,594,90,22.3,0.4,FALSE
1,5,305,かつお削り節,,0,0,3,,11,2.3,0.1,0,FALSE
1,5,306,かます,,0.1,0.1,150,,133,17,6.5,0.3,FALSE
1,5,307,かれい（子持ちがれい）,,0.1,0.1,200,,172,23.9,7.4,0.2,FALSE
1,5,308,かんぱち,,0.2,0.1,60,,77,12.6,2.5,0.1,FALSE
1,5,309,きす,,0,0,110,,40,9.2,0.1,0.1,FALSE
1,5,310,きんめだい,,0,0,115,,74,8.2,4.1,0,FALSE
1,5,311,イクラ,,0,0,10,,27,3.3,1.6,0.2,FALSE
1,5,312,すじこ,,0.9,0.8,90,,254,27.5,15.7,4.3,FALSE
1,5,313,さけ（べにざけ）,,0.2,0.1,65,,90,14.6,2.9,0.1,FALSE
1,5,314,さば（まさば）,,0.3,0.3,100,,247,20.6,16.8,0.3,FALSE
1,5,315,しめさば,,1.7,0.5,30,,102,5.6,8.1,0.5,FALSE
1,5,316,さわら,,0.1,0.1,90,,159,18.1,8.7,0.2,FALSE
1,5,317,さんま,,0.1,0.1,130,,251,14.9,19.9,0.3,FALSE
1,5,318,さんま（開き干し）,,0.1,0.1,100,,183,13.5,13.3,0.9,FALSE
1,5,319,さんま（みりん干し）,,17.4,13.9,80,,278,16.3,17.5,2.4,FALSE
1,5,320,ししゃも（生干し）,,0,0,15,,22,2.8,1.1,0.2,FALSE
1,5,321,すずき,,0,0,700,,387,62.4,13.2,0.6,FALSE
1,5,322,たい（まだい）,,0.1,0.1,75,,133,15.7,7.1,0.1,FALSE
1,5,323,たちうお,,0,0,80,,138,8.6,10.9,0.1,FALSE
1,5,324,たらこ,,0.4,0.2,45,,63,10.8,2.1,2.1,FALSE
1,5,325,からしめんたいこ,,3.1,1.1,35,,44,7.4,1.2,2,FALSE
1,5,326,たら（まだら）,,0.1,0.1,90,,69,15.8,0.2,0.3,FALSE
1,5,327,かずのこ（塩蔵 水戻し）,,0.6,0.1,18,,16,2.7,0.5,0.2,FALSE
1,5,328,はたはた（生干し）,,0,0,45,,38,3.8,2.3,0.3,FALSE
1,5,329,ひらめ,,0,0,150,,113,19.4,3.3,0.1,FALSE
1,5,330,ぶり,,0.3,0.2,75,,193,16.1,13.2,0.1,FALSE
1,5,331,ほっけ（開き干し）,,0.1,0.2,250,,286,33.5,15.3,2.9,FALSE
1,5,332,まぐろ（きはだ）,,0,0,210,,223,51,0.8,0.2,FALSE
1,5,333,むつ,,0,0,165,,156,13.8,10.4,0.2,FALSE
1,5,334,あかがい,,3.6,0.9,25,,19,3.4,0.1,0.2,FALSE
1,5,335,あさり,,0.1,0.1,90,,11,2.2,0.1,0.8,FALSE
1,5,336,あわび,,1.8,2.2,120,,39,6.9,0.2,0.4,FALSE
1,5,337,かき,,4.5,0.9,20,,12,1.3,0.3,0.3,FALSE
1,5,338,さざえ,,0.9,0.4,45,,40,8.7,0.2,0.3,FALSE
1,5,339,しじみ,,1,0.2,20,,3,0.4,0.1,0,FALSE
1,5,340,はまぐり,,0.7,0.7,100,,16,2.4,0.2,0.8,FALSE
1,5,341,ほたてがい,,0.8,1.7,220,,79,14.9,1,0.9,FALSE
1,5,342,ほたて貝柱,,3.6,1.8,50,,44,8.5,0.2,0.2,FALSE
1,5,343,ほたて貝柱（煮干し）,,7.6,1.9,25,,81,16.4,0.4,1.6,FALSE
1,5,344,あまえび,,0,0,10,,9,2,0,0.1,FALSE
1,5,345,くるまえび,,0,0,25,,11,2.4,0.1,0,FALSE
1,5,346,さくらえび（素干し）,,0,0,5,,16,3.2,0.2,0.2,FALSE
1,5,347,ブラックタイガー,,0.3,0.2,60,,42,9.4,0.2,0.2,FALSE
1,6,348,牛かた,,0.4,0.7,165,,424,27.7,32.3,0.2,FALSE
1,6,349,牛かたロース,,0.2,0.5,265,,843,42.9,70,0.3,FALSE
1,6,350,牛リブロース,,0.2,0.4,180,,736,25.4,66.8,0.2,FALSE
1,6,351,牛サーロイン,,0.4,0.7,175,,585,28.9,48.8,0.2,FALSE
1,6,352,牛ばら,,0.3,0.3,95,,405,12.2,37.4,0.1,FALSE
1,6,353,牛もも,,0.4,0.8,190,,397,37.1,25.3,0.2,FALSE
1,6,354,牛ランプ,,0.6,1.1,185,,459,34.4,32.9,0.2,FALSE
1,6,355,牛ヒレ（赤肉）,,0.5,0.5,105,,205,21.8,11.8,0.1,FALSE
1,6,356,牛ひき肉,,0.4,0.2,50,,136,8.6,10.6,0.1,FALSE
1,6,357,牛レバー,,3.7,1.1,30,,40,5.9,1.1,0,FALSE
1,6,358,牛小腸,,0,0,100,,287,9.9,26.1,0.2,FALSE
1,6,359,ローストビーフ,,1,0.4,40,,78,8.7,4.7,0.3,FALSE
1,6,360,ビーフジャーキー,,6.4,1.6,25,,79,13.7,2,1.2,FALSE
1,6,361,スモークタン,,1,0.5,50,,142,9.1,11.5,0.8,FALSE
1,6,362,くじら（赤肉）,,0.2,0.1,50,,53,12.1,0.2,0.1,FALSE
1,6,363,豚かた,,0.2,0.2,110,,238,20.4,16.1,0.1,FALSE
1,6,364,豚かたロース,,0.1,0.1,120,,304,20.5,23,0.1,FALSE
1,6,365,豚ロース,,0.4,0.1,25,,66,4.8,4.8,0,FALSE
1,6,366,豚ばら,,0.1,0.1,100,,395,14.4,35.4,0.1,FALSE
1,6,367,豚ヒレ（赤肉）,,0.3,0.2,80,,104,17.8,3,0.1,FALSE
1,6,368,豚ひき肉,,0.2,0.1,50,,118,8.9,8.6,0.1,FALSE
1,6,369,豚レバー,,2.5,0.5,20,,26,4.1,0.7,0,FALSE
1,6,370,ボンレスハム,,2,0.2,10,,12,1.9,0.4,0.3,FALSE
1,6,371,ロースハム,,1.5,0.3,20,,39,3.3,2.8,0.5,FALSE
1,6,372,生ハム（促成）,,0.5,0.1,20,,49,4.8,3.3,0.6,FALSE
1,6,373,ベーコン,,0.3,0.1,40,,162,5.2,15.6,0.8,FALSE
